Name,SMILES,Is_Real,MW,LogP,QED,TPSA,HBD,HBA,RotBonds,Rings
ChemBase-2981,COC1OCC(SC(=O)c2ccccc2)C(O)C1O,True,284.333,0.6531,0.8487075104825399,75.99000000000001,2,6,3,2
ChemBase-2982,Cc1cc(N=Nc2ccccc2)ccc1NCS(=O)(=O)O,True,305.3590000000001,3.667620000000002,0.6510136440138607,91.12,2,5,5,2
ChemBase-2983,COc1cc(N=Nc2ccccc2)ccc1NCS(=O)(=O)O,True,321.35800000000006,3.3678000000000017,0.6273216740797574,100.35000000000001,2,6,6,2
ChemBase-2984,NN1C(=O)c2cccc3cccc(c23)C1=O,True,212.20799999999997,1.3095,0.40655057903259095,63.4,1,3,0,3
ChemBase-2985,Cc1n(C)c2c([n+]1Cc1ccccc1)C(=O)c1ccccc1C2=O,True,317.3680000000001,2.4447200000000002,0.5330315619498053,42.95,0,2,2,4
ChemBase-2986,Cc1n(CC(C)C)c2c([n+]1CC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)c1ccccc1C2=O,True,432.4560000000002,3.3065200000000017,0.20126428982204964,103.16,0,5,6,4
ChemBase-2987,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,True,391.42100000000016,-0.552899999999996,0.4462874122736616,158.92000000000002,4,6,7,1
ChemBase-2988,Brc1ccc(C[N+]23CN4CN(CN(C4)C2)C3)cc1,True,310.21900000000005,1.4577,0.7659012528179829,9.72,0,3,2,5
ChemBase-2989,CC(C)CC(C#N)C(=O)O,True,141.17,1.25688,0.6430836086483868,61.09,1,2,3,0
ChemBase-2990,COc1cc(OC)c(OC)cc1C=Cc1ccnc2ccccc12,True,321.3760000000001,4.431000000000004,0.6967965410563216,40.58,0,4,5,3
ChemBase-2991,O=C(C=Cc1ccc(C=CC(=O)Nc2cccc(C3=NCCCN3)c2)cc1)Nc1cccc(C2=NCCCN2)c1,True,532.6480000000004,4.470200000000003,0.3212670264034942,106.98,4,6,8,5
ChemBase-2992,COC1=C(N=[N+]=[N-])C(=O)c2ncccc2C1=O,True,230.18300000000002,1.6289000000000002,0.43685381569779286,105.02000000000001,0,5,2,2
ChemBase-2993,O=C(O)C1CC2C3CC(C(=O)O)C(C3)C2C1,True,224.25599999999997,1.4539999999999997,0.7441299493824233,74.6,2,2,2,3
ChemBase-2994,O=C(O)CSc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,True,320.369,4.227900000000003,0.5740296906723402,54.37,1,3,3,4
ChemBase-2995,BrCc1cccc(C[PH](c2ccccc2)(c2ccccc2)c2ccccc2)c1,True,447.3560000000001,5.807900000000006,0.2586763339469572,0.0,0,0,6,4
ChemBase-2996,BrCc1ccc(C[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,447.3560000000001,5.807900000000005,0.2586763339469572,0.0,0,0,6,4
ChemBase-2997,O=[N+]([O-])c1ccc(N=Nc2c(F)cc(NCS(=O)(=O)O)cc2F)cc1,True,372.3090000000001,3.545600000000001,0.3445689846007498,134.26,2,7,6,2
ChemBase-2998,CCOC(=O)Nc1ccc2c(c1)C(=NNC(N)=S)c1ccccc1-2,True,340.4080000000001,2.8210000000000006,0.5038888119110209,88.74,3,4,3,3
ChemBase-2999,Sc1ccc2ccccc2c1CN1CCOCC1,True,259.37399999999997,2.960700000000001,0.8325043540412723,12.47,1,3,2,3
ChemBase-3000,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,True,416.9450000000003,4.607600000000004,0.6166116116190477,60.440000000000005,0,4,2,5
ChemBase-3001,CC1(C)C(=O)c2cc3ccccc3nc2-c2ccccc21,True,273.33500000000004,4.375700000000004,0.6082645393506031,29.96,0,2,0,4
ChemBase-3002,CC1(C)CC2C(=O)c3ccccc3NC2c2ccccc21,True,277.367,4.333600000000003,0.7760673156184316,29.1,1,2,0,4
ChemBase-3003,CC1(C)c2ccccc2-c2nc3ccccc3c3c2C1OC3=O,True,301.345,4.404500000000003,0.5775179025679588,39.19,0,3,0,5
ChemBase-3004,ON=C1c2ccccc2-c2nc3ccccc3cc21,True,246.26899999999998,3.4418000000000015,0.38134274410543473,45.480000000000004,1,3,0,4
ChemBase-3005,Clc1ccccc1C=C1c2ccccc2-c2nc3ccccc3nc21,True,340.81300000000005,5.852500000000004,0.38212428069406784,25.78,0,2,1,5
ChemBase-3006,CC(C)(S)C(N)C(=O)O,True,149.215,0.10669999999999985,0.48809059776999225,63.32000000000001,3,3,2,0
ChemBase-3007,O=[N+]([O-])C=Cc1ccc(O)cc1,True,165.148,1.6395999999999997,0.5347650576230242,63.370000000000005,1,3,2,1
ChemBase-3008,CC(C(=O)O)C(C)(C)C(=O)O,True,160.16899999999998,0.8178999999999998,0.6404388901978366,74.6,2,2,3,0
ChemBase-3009,CCN1C(=O)CSC1=S,True,161.251,0.8666,0.5321252303129256,20.310000000000002,0,3,1,1
ChemBase-3010,Oc1cnnc2ccccc12,True,146.14899999999997,1.3354,0.6095238473084023,46.010000000000005,1,3,0,2
ChemBase-3011,CC(C)(C)c1cc(C(c2ccccc2)c2ccccc2)cc(C(C)(C)C)c1O,True,372.5520000000002,7.167400000000007,0.4832508548879709,20.23,1,1,3,3
ChemBase-3012,CC(C)(C)C1=CC(=C(c2ccccc2)c2ccccc2)C=C(C(C)(C)C)C1=O,True,370.5360000000002,7.016200000000007,0.5551186531093742,17.07,0,1,2,3
ChemBase-3013,CC(C)(C)C1=CC(=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C=C(C(C)(C)C)C1=O,True,422.6530000000002,7.898300000000009,0.49920669867227163,37.3,1,2,1,2
ChemBase-3014,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,True,290.271,1.5460999999999998,0.5095927314649248,110.38000000000001,5,6,1,3
ChemBase-3015,CNCc1c(S)ccc2ccccc12,True,203.31,2.847900000000001,0.7151891874102914,12.03,2,2,2,2
ChemBase-3016,CC(F)(C(N)=O)C(N)=O,True,134.11,-1.3148,0.4589554569216955,86.18,2,2,2,0
ChemBase-3017,NC(=O)CCC(F)(C(N)=O)C(N)=O,True,191.16199999999998,-2.0692000000000004,0.4313428254477368,129.27,3,3,5,0
ChemBase-3018,CC(C)CC(F)(C(N)=O)C(N)=O,True,176.191,-0.28860000000000036,0.5765496827480875,86.18,2,2,4,0
ChemBase-3019,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc([N+](=O)[O-])cn1,True,327.12700000000007,3.9406000000000017,0.6588571575757226,97.16,2,4,3,2
ChemBase-3020,Clc1ccc(C=NN2CCCCCC2)c(Cl)c1,True,271.1909999999999,4.203300000000003,0.7357750791339768,15.6,0,2,2,2
ChemBase-3021,COCN1CCC2N(COC)CCC3N(COC)CCC1N23,True,314.43000000000006,0.19550000000000223,0.693285379006141,40.65,0,7,6,3
ChemBase-3022,CCCCN(CCCC)c1ccc(C=C2C=Cc3ccccc32)cc1,True,331.50300000000004,6.660600000000008,0.5224790180644385,3.24,0,1,8,3
ChemBase-3023,CNc1ccc(C=C2C=Cc3ccccc32)cc1,True,233.31400000000002,4.295700000000003,0.8152600967910013,12.03,1,1,2,3
ChemBase-3024,CC(=O)Nc1ccc(C=C2C=Cc3ccccc32)cc1,True,261.324,4.212400000000002,0.8615308892880257,29.1,1,1,2,3
ChemBase-3025,COC1OC(COC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1NC(C)=O,True,413.42600000000016,1.945,0.6926473068509352,100.16,1,7,7,3
ChemBase-3026,CC1(C)CC2(CC(C)(C)c3cc(O)c(O)cc32)c2cc(O)c(O)cc21,True,340.4190000000001,4.157700000000006,0.5429843865622943,80.92,4,4,0,4
ChemBase-3027,CCOC(=O)C1(C(=O)OCC)NC(=O)CC1CC,True,257.28599999999994,0.3974999999999991,0.5691263082522597,81.70000000000002,1,5,5,1
ChemBase-3028,CCOC(C)C(C=NNC(N)=S)=NNC(N)=S,True,276.391,-0.5803999999999978,0.2917160997929407,110.05,4,5,6,0
ChemBase-3029,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,True,266.29599999999994,3.9318000000000026,0.7305653175589971,50.44,1,3,3,3
ChemBase-3030,Nc1ccc2oc(=O)c(C(=O)O)cc2c1,True,205.169,1.0734000000000001,0.536130066323423,93.53,2,4,1,2
ChemBase-3031,CC1CCC2(NC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,True,884.07,-0.2128999999999921,0.14154743306960962,258.71,10,17,8,9
ChemBase-3032,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N,True,481.5170000000003,0.8308700000000004,0.14222355072111878,181.06,6,5,10,3
ChemBase-3033,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,True,527.5260000000003,1.0288999999999997,0.3051291560965146,185.84,5,11,4,5
ChemBase-3034,O=C1OC(=O)c2cc3c(cc21)C(=O)OC3=Cc1ccccc1,True,292.246,2.665700000000001,0.5967111541309251,69.67,0,5,1,4
ChemBase-3035,CC1CC(C)(C)S(=O)(=O)O1,True,164.22599999999997,0.9036,0.499572647108036,43.370000000000005,0,3,0,1
ChemBase-3036,CC(=O)OC1=C(C)S(=O)(=O)c2ccccc21,True,238.264,1.7255,0.6988817408789251,60.440000000000005,0,4,1,2
ChemBase-3037,O=S1(=O)CC(=CN2CCOCC2)c2ccccc21,True,265.33399999999995,1.147,0.7638971850838476,46.61,0,4,1,3
ChemBase-3038,O=c1c2c(sc3ccccc13)CCC2,True,202.27799999999993,2.7502000000000004,0.6416776191183636,17.07,0,2,0,3
ChemBase-3039,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,True,232.23899999999998,1.4230200000000002,0.849523695002097,72.19,1,3,2,2
ChemBase-3040,c1ccc(-c2c(-c3ccccc3)c2=NN(c2ccccc2)c2ccccc2)cc1,True,372.47100000000006,6.550200000000006,0.31940799440223683,15.6,0,2,5,5
ChemBase-3041,N=C(N)SCCNCC(O)C(O)CNCCSC(=N)N,True,324.476,-1.8592599999999972,0.12447737094970987,164.26000000000002,8,8,11,0
ChemBase-3042,O=C(O)C=CC(=O)Nc1ccccc1O,True,207.18500000000003,0.9714999999999998,0.5088092150093753,86.63,3,3,3,1
ChemBase-3043,CCC(C)C1NC(=O)C(C(C)=O)=C1O.c1ccc(CNCCNCc2ccccc2)cc1,True,437.5840000000002,3.498000000000002,0.33741818417036107,90.46000000000001,4,5,10,3
ChemBase-3044,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)c(=O)n(C)c21,True,224.17599999999996,-2.3861999999999997,0.4864153651305609,109.72,2,4,0,2
ChemBase-3045,Clc1ccc(C=NN2CCCCCC2)cc1Cl,True,271.1909999999999,4.203300000000003,0.7357750791339768,15.6,0,2,2,2
ChemBase-3046,CC1=[O+][Mn]23([O+]=C(C)C1)([O+]=C(C)CC(C)=[O+]2)[O+]=C(C)CC(C)=[O+]3,True,355.2890000000001,1.661,0.36038917158241535,67.8,0,0,0,3
ChemBase-3047,c1cc(C2N3CCCN2CC3)ccn1,True,189.262,1.1015000000000001,0.6592397499327647,19.37,0,3,1,3
ChemBase-3048,CCCCCCCCCCCCCCC=CC(CC(=O)O)C(=O)O,True,340.504,5.809300000000005,0.2587088796336547,74.6,2,2,17,0
ChemBase-3049,CCOC(=O)C(C(=O)OCC)C1c2ccccc2-c2ccccc21,True,324.37600000000003,3.5413000000000023,0.6233916843077428,52.60000000000001,0,4,5,3
ChemBase-3050,COP(=O)(OC)C(=O)c1ccccc1,True,214.157,2.3127000000000004,0.7214104356334462,52.6,0,4,4,1
ChemBase-3051,c1cc2c3c(c1)ccc[n+]3[Mn]1(O2)Oc2cccc3ccc[n+]1c23,True,343.24399999999997,2.5631000000000004,0.4589027106183962,26.22,0,2,0,6
ChemBase-3052,CSc1ncnc2[nH]c(C(O)c3ccccc3)nc12,True,272.333,2.1564999999999994,0.5642627225161141,74.69,2,5,3,3
ChemBase-3053,CC1(C)C[N+](C)(C)C2(CCCC2)O1.[O-][Cl+3]([O-])([O-])O,True,284.75999999999993,-1.9820999999999958,0.5197880056887502,98.64,1,5,0,2
ChemBase-3054,C1CCC2(CC1)C[N+]1(CCCC1)C1(CCC1)O2.[O-][Cl+3]([O-])([O-])O,True,336.83599999999996,-0.9136999999999973,0.5771616653297229,98.64,1,5,0,4
ChemBase-3055,CC1(C)SC2C(NC(=O)C3(N)CCCC3)C(=O)N2C1C(=O)O,True,327.40599999999995,-0.11039999999999878,0.6235085461783991,112.73,3,5,3,3
ChemBase-3056,Cc1ccc(S(=O)(=O)SCCCSS(=O)(=O)c2ccc(C)cc2)cc1,True,416.6110000000001,4.237540000000004,0.4735884661725636,68.28,0,6,8,2
ChemBase-3057,CNC(=NCCCN1CCOCC1)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=NCCCN4CCOCC4)NC)cc3)cc2)cc1,True,682.8700000000001,3.5678000000000027,0.11541694626214749,131.92,4,8,14,5
ChemBase-3058,Nc1nc(SCc2ccccc2)c2ncn(CCO)c2n1,True,301.37500000000006,1.6930999999999998,0.5504250032449373,89.85,2,6,5,3
ChemBase-3059,Nc1nc(N)c2cc(Cl)ccc2n1,True,194.625,1.4476,0.665531405990781,77.82,2,4,0,2
ChemBase-3060,Clc1cnnc2[nH]cnc12,True,154.56,1.0062999999999998,0.6162324931324338,54.46,1,3,0,2
ChemBase-3061,Nc1cnn2nnnc2c1Cl,True,170.56300000000002,-0.24509999999999982,0.5899619698475255,81.99,1,5,0,2
ChemBase-3062,Nc1cnn2cnnc2c1,True,135.13000000000002,-0.2935000000000003,0.5383637047155415,69.1,1,4,0,2
ChemBase-3063,O=[N+]([O-])c1ccc(C=Cc2c[n+]([O-])nc3ccccc23)cc1,True,293.28200000000004,2.9468000000000005,0.32151596558820283,82.97,0,4,3,3
ChemBase-3064,O=C1Nc2ccccc2C1=NN1CCCCCC1,True,243.3099999999999,2.2188,0.8216157944426467,44.7,1,3,1,3
ChemBase-3065,Brc1ccc2[nH]cc(C=NN3CCCCCC3)c2c1,True,320.2340000000001,4.1403000000000025,0.8286030573666426,31.39,1,2,2,3
ChemBase-3066,CCOP(=O)(OCC)C(=O)C1CC1,True,206.17799999999997,2.1891,0.624839159141327,52.6,0,4,6,1
ChemBase-3067,NC(=O)OCC(O)COc1ccc(Cl)cc1,True,245.662,1.1750000000000003,0.8160595704353587,81.78000000000002,2,4,5,1
ChemBase-3068,COc1ccc(-c2[nH]c3ccccc3c2-c2ccc(OC)cc2)cc1,True,329.39900000000006,5.519100000000004,0.5347921503798833,34.25,1,2,4,4
ChemBase-3069,Oc1ccc(CCl)c2cccnc12,True,193.63300000000004,2.6792000000000007,0.7068358808684999,33.120000000000005,1,2,1,2
ChemBase-3070,COC(=O)c1c2oc3c(C(=O)OC)cccc3nc-2cc(N)c1=O,True,328.2800000000001,1.4482,0.425922577560466,121.72,1,8,2,3
ChemBase-3071,CN(C)c1ccc(C=C2C=CC=C2)cc1,True,197.281,3.2620000000000022,0.7030441971508937,3.24,0,1,2,2
ChemBase-3072,COc1cc(N(C)C)c(OC)cc1C=C1C=CC=C1,True,257.333,3.279200000000002,0.8259196414041772,21.700000000000003,0,3,4,2
ChemBase-3073,COc1cc(N(C)C)c(OC)cc1C=C1C=Cc2ccccc21,True,307.39300000000003,4.337200000000004,0.8385803955372599,21.700000000000003,0,3,4,3
ChemBase-3074,COc1cc(OC)c(OC)cc1C=C1C=Cc2ccccc21,True,294.35,4.279800000000003,0.8420633631222636,27.69,0,3,4,3
ChemBase-3075,COc1ccc(C=C2C=Cc3ccccc32)cc1,True,234.298,4.262600000000003,0.7539092221832212,9.23,0,1,2,3
ChemBase-3076,CCN(CC)c1ccc(C=C2C=Cc3ccccc32)cc1,True,275.395,5.1002000000000045,0.7500020735866438,3.24,0,1,4,3
ChemBase-3077,COc1ccc(OC)c(C=C2C=Cc3ccccc32)c1,True,264.324,4.271200000000003,0.8238017493528793,18.46,0,2,3,3
ChemBase-3078,Cc1cc(C=C2C=Cc3ccccc32)ccc1N(C)C,True,261.368,4.628420000000005,0.7616085648195624,3.24,0,1,2,3
ChemBase-3079,Nc1ccc(C=C2C=Cc3ccccc32)cc1,True,219.287,3.8362000000000016,0.7244936831910147,26.02,1,1,1,3
ChemBase-3080,NNC(=O)NNC(=O)NN,True,148.126,-2.7528000000000006,0.1259831946634788,134.3,6,4,0,0
ChemBase-3081,Nc1cc(S(N)(=O)=O)ccc1SSc1ccc(S(N)(=O)=O)cc1N,True,406.5360000000002,0.9452,0.41923183638813866,172.36,4,8,5,2
ChemBase-3082,O=C(O)C1CSC(c2cccs2)N1,True,215.29900000000006,1.5363,0.7853324174186435,49.33,2,4,2,2
ChemBase-3083,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,True,270.24,2.576800000000001,0.6318329361180623,90.9,3,5,1,3
ChemBase-3084,NC(CSCC(N)C(=O)O)C(=O)O,True,208.239,-1.456599999999999,0.41995456836604267,126.64,4,5,6,0
ChemBase-3085,NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O,True,363.4820000000001,4.123600000000002,0.6198570343045389,63.32000000000001,2,3,7,3
ChemBase-3086,COc1cc(OC)c(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,True,432.42500000000024,3.5202000000000027,0.5297263608334194,94.82000000000002,0,9,8,3
ChemBase-3087,COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(OC(C)C)cc3)oc2c1OC,True,400.42700000000013,4.281600000000004,0.5857241541550435,76.36000000000001,0,7,7,3
ChemBase-3088,COc1cccc(-c2n[nH]c(=N)o2)c1,True,191.19,1.1577699999999997,0.7473732758310347,74.9,2,4,2,2
ChemBase-3089,c1nc2c([nH]1)CCNC2c1ccc2c(c1)OCO2,True,243.26599999999996,1.3735000000000002,0.7939438608883175,59.17,2,4,1,4
ChemBase-3090,O=C(Cc1ccccc1)OC1CN2CCC1CC2,True,245.32199999999992,1.8665,0.7613451361381876,29.54,0,3,3,4
ChemBase-3091,CN(C)CCNC1c2ccccc2CCc2ccccc21,True,280.415,3.025800000000001,0.9258770303679352,15.27,1,2,4,3
ChemBase-3092,O=C(COc1ccc(Cl)cc1)OC1CN2CCC1CC2,True,295.766,2.3562000000000003,0.7994899387806185,38.77,0,4,4,4
ChemBase-3093,ON=C1CN2CCC1CC2,True,140.18599999999998,0.5422,0.3935794012140418,35.830000000000005,1,3,0,3
ChemBase-3094,COc1cc(OC)c2nc3occc3c(OC)c2c1,True,259.26099999999997,3.006800000000001,0.7233029923217835,53.72,0,5,3,3
ChemBase-3095,CC1(C)Oc2cc3oc(=O)ccc3c3c2C2C1CCC(C)(O3)C2O,True,328.36400000000003,2.969600000000001,0.7530780837167519,68.9,1,5,0,5
ChemBase-3096,CC(C)=CCCC(C)=CCc1cc2ccc(=O)oc2cc1O,True,298.382,4.733800000000005,0.6407813048430979,50.44,1,3,5,2
ChemBase-3097,COc1c2c(c3c(c1CCC(=O)O)OC(C)(C)C=C3)OC(C)(C)C=C2,True,344.40700000000004,4.0808000000000035,0.891390350422405,64.99000000000001,1,4,4,3
ChemBase-3098,CC1(C(=O)O)CCCC2(C)C3CCC4CC3(CCC12)CC4C(=O)O,True,334.456,4.184700000000003,0.7940097005333541,74.6,2,2,2,4
ChemBase-3099,Nc1nc(N)c(N=O)c(O)n1,True,155.11700000000002,-0.25550000000000006,0.47924741680950167,127.47999999999999,3,7,1,1
ChemBase-3100,O=C1C(C2CCCCC2)CCCC1(CO)CO,True,240.34299999999996,1.9068999999999998,0.7919346108758853,57.53,2,3,3,2
ChemBase-3101,C[Si](C)(C)CCCS(=O)(=O)O,True,196.344,1.6025,0.5487002235863836,54.370000000000005,1,2,4,0
ChemBase-3102,COc1cc(-c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,True,306.314,2.7992000000000012,0.884241786513346,77.38000000000001,2,6,5,2
ChemBase-3103,NC12CC3CC(CC(C3)C1)C2,True,151.253,1.9139,0.5620664127719119,26.02,1,1,0,4
ChemBase-3104,CSc1nnc2c(=O)n(C)c(=O)n(C)c2n1,True,239.26,-0.8559000000000003,0.6024015401240765,82.67,0,6,1,2
ChemBase-3105,Nc1cc(=O)[nH]c(=S)n1-c1ccc(Cl)cc1,True,253.71400000000003,2.1306900000000004,0.7655947657426645,63.81,2,3,1,2
ChemBase-3106,CN(N=NN(C)c1ccccc1)c1ccccc1,True,240.31000000000003,3.541400000000002,0.6042805572130321,31.200000000000003,0,2,4,2
ChemBase-3107,O=C1C(=Cc2ccc(O)c(O)c2)CCc2ccccc21,True,266.296,3.3103000000000025,0.6146853667459405,57.53,2,3,1,3
ChemBase-3108,Cn1c(=O)[nH]c2c([nH]c(=O)c(=O)n2C)c1=O,True,224.17599999999996,-2.3861999999999997,0.4864153651305609,109.72,2,4,0,2
ChemBase-3109,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)c(NNc2ccccc2)c1NNc1ccccc1,True,456.45900000000006,0.0261000000000009,0.2160666287187609,172.9,8,10,8,4
ChemBase-3110,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,True,310.4370000000001,3.915600000000003,0.7968347529245803,29.46,1,2,1,4
ChemBase-3111,CC(=O)c1c(-c2ccc(O)cc2)oc2cc(O)ccc12,True,268.26800000000003,3.7136000000000013,0.6948498266915866,70.67,2,4,2,3
ChemBase-3112,CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,True,414.58600000000024,5.579500000000007,0.4204182979858331,60.440000000000005,0,4,6,4
ChemBase-3113,c1ccc(OCC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,384.4590000000001,4.791800000000004,0.41636662297657745,9.23,0,1,7,4
ChemBase-3114,O=Cc1ccccc1OCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1,True,426.49600000000004,4.994400000000004,0.21403925671097535,26.3,0,2,9,4
ChemBase-3115,c1ccc([PH](CCOCC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,598.7070000000002,6.455800000000006,0.11619228438390258,9.23,0,1,12,6
ChemBase-3116,c1ccc([PH](CCCCCC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,610.7620000000002,7.999600000000011,0.09186113101052695,0.0,0,0,13,6
ChemBase-3117,c1ccc([PH](CCC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,568.6810000000003,6.829300000000006,0.1590445829406839,0.0,0,0,10,6
ChemBase-3118,BrCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1,True,385.2850000000001,4.4978000000000025,0.4331495921186171,0.0,0,0,6,3
ChemBase-3119,c1ccc([PH](CCCCCCCCCC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,666.8700000000001,9.560000000000004,0.0672185421815347,0.0,0,0,17,6
ChemBase-3120,O=P1(N2CCCCC2)OCC2(CO1)COP(=O)(N1CCCCC1)OC2,True,394.34500000000025,3.254400000000002,0.6608709441473681,77.53999999999999,0,6,2,4
ChemBase-3121,O=P1(Cl)OCC2(CO1)COP(=O)(Cl)OC2,True,296.967,2.760200000000001,0.6401634603318502,71.06,0,6,0,2
ChemBase-3122,Oc1c(C(Nc2cccc3cccnc23)c2ccccc2)ccc2cccnc12,True,377.44700000000006,5.690100000000004,0.4223475932416524,58.04,2,4,4,5
ChemBase-3123,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)OC(C1Nc3cc(C(C)(C)C)cc(C(C)(C)C)c3O1)N2,True,464.6940000000003,7.837600000000008,0.45102052239060614,42.519999999999996,2,4,1,4
ChemBase-3124,Nc1nc(N)c(N=Nc2ccc(S(=O)(=O)NC(=O)c3ccccc3)cc2)c(O)n1,True,413.41900000000015,1.8806999999999996,0.45625044915273016,186.01,4,10,5,3
ChemBase-3125,O=S(=O)(O)CN(CS(=O)(=O)O)c1nc(N(CS(=O)(=O)O)CS(=O)(=O)O)nc(N(CS(=O)(=O)O)CS(=O)(=O)O)n1,True,690.6690000000003,-4.637399999999995,0.09417482437713956,374.60999999999996,6,18,15,1
ChemBase-3126,CC(C)=CCCC(C)=CCOC(=O)N(c1ccccc1)c1ccccc1,True,349.47400000000005,6.654000000000006,0.5234119808596148,29.54,0,2,7,2
ChemBase-3127,O=C(O)CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1,True,336.3710000000001,3.1875000000000018,0.7021432794757191,37.3,1,1,6,3
ChemBase-3128,O=C(O)c1ccc2c3c(ncnc13)-c1ccccc1C2=O,True,276.25100000000003,2.5394000000000005,0.5775330259515418,80.15,1,4,1,4
ChemBase-3129,O=C1OC(=O)C2C1CC1C(=O)OC(=O)C12,True,210.14099999999996,-0.9783000000000002,0.3770349909761217,86.74000000000001,0,6,0,3
ChemBase-3130,O=C1CCCCCN1c1ccccn1,True,190.24600000000004,1.9886,0.6781210808064995,33.2,0,2,1,2
ChemBase-3131,O=C(O)CCCO,True,104.105,-0.15650000000000003,0.5228516803190233,57.53,2,2,3,0
ChemBase-3132,O=C1CCCN1CO,True,115.132,-0.44139999999999996,0.502908561130187,40.540000000000006,1,2,1,1
ChemBase-3133,O=S(=O)(O)CCCO,True,140.16,-0.7433999999999998,0.5060020133952563,74.60000000000001,2,3,3,0
ChemBase-3134,Cc1cc(O)nc2[nH][nH]c(=O)c12,True,165.152,0.26521999999999984,0.5234812556215513,81.77000000000001,3,3,0,2
ChemBase-3135,O=c1oc(=O)c2ccc3c(=O)oc(=O)c4ccc1c2c43,True,268.18,1.461,0.5306972745015943,86.74000000000001,0,6,0,4
ChemBase-3136,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,True,314.41200000000003,4.131800000000002,0.3319037898661971,55.92,2,2,2,4
ChemBase-3137,CCOC(=O)N(CCCCCCNC(c1ccccc1)S(=O)(=O)O)c1ccccc1,True,434.5580000000001,4.386100000000003,0.3800039574923965,95.94000000000001,2,5,12,2
ChemBase-3138,N#CC1(C#N)C(C#N)(C#N)C12CCCCC2,True,210.23999999999992,2.01762,0.6105310447590485,95.16,0,4,0,2
ChemBase-3139,O=C1C(=O)c2c(nc3ccccn23)-c2ccccc21,True,248.24100000000004,2.3803,0.5738048246091082,51.44,0,3,0,4
ChemBase-3140,O=P1(NC2CCCC2)OCC2(CO1)COP(=O)(NC1CCCC1)OC2,True,394.3450000000002,3.347000000000002,0.7013497496142276,95.12000000000002,2,6,4,4
ChemBase-3141,CCC1SC(C)C(=O)NC1=O,True,173.237,0.5430999999999999,0.5887056965040424,46.17,1,3,1,1
ChemBase-3142,CCN1C(=O)C(=O)C(CC)(CC)C1=O,True,197.23399999999995,0.7505999999999999,0.38090447473171785,54.45,0,3,3,1
ChemBase-3143,CCN1C(=O)C(=O)OC1=C(c1ccccc1)c1ccccc1,True,293.322,2.8088000000000015,0.6455408315694733,46.61,0,3,3,3
ChemBase-3144,OC(c1ccccc1)(c1ccccc1)C1CC1c1ccncc1,True,301.389,4.121200000000004,0.7860311388000865,33.120000000000005,1,2,4,4
ChemBase-3145,O=C1NC2C(NC(=O)N2Cl)N1Cl,True,211.008,-0.0033999999999999586,0.5534224594847909,64.68,2,2,0,2
